4,2192513934,Tue Jun 16 07:09:00 PDT 2009,NO_QUERY,deL0,willy wonka in a few days. NY next weekend and VT for the 4th of july. loving life. ,4,1
0,1469953373,Tue Apr 07 07:54:53 PDT 2009,NO_QUERY,beignyeti,Chapped lips...I wish I knew where my Burt's Bees was. ,0,0
0,1469839703,Tue Apr 07 07:34:18 PDT 2009,NO_QUERY,xomaygen,Snow really reallly sucks and today keeps getting worse ,0,0
4,2191467529,Tue Jun 16 05:20:16 PDT 2009,NO_QUERY,sanDORKs,@wandatastic YAY! ,4,1
0,1548828324,Fri Apr 17 22:05:47 PDT 2009,NO_QUERY,MarKusLambert,Hahahahaha! So @MsLindseyAnn won't try my adios motherfucker.. Sad times  it tastes sooo good!,0,0
0,1469902894,Tue Apr 07 07:45:38 PDT 2009,NO_QUERY,SexyBeach,"At work, tho its friday its an awful friday, they have my take n income n calls for 9 hrs when I usually make outbound calls, what a day ",0,0
0,1469120669,Tue Apr 07 05:17:00 PDT 2009,NO_QUERY,anubha62442,Advertising and marketing research tomorrow  hope i know stuff :&quot;(,0,0
4,2192770064,Tue Jun 16 07:31:27 PDT 2009,NO_QUERY,edblankenship,"with everyone at the new building groundbreaking ceremony, i'm really getting a lot of work accomplished ",4,1
4,2192186486,Tue Jun 16 06:38:59 PDT 2009,NO_QUERY,ATLien,@MissJia Girl anytime! We gotta support each other.  You have. Wonderful day today.,4,1
0,1550684510,Sat Apr 18 06:56:23 PDT 2009,NO_QUERY,ajphoenix,Hw cm MTV duznt show music anymore? all v c is a bunch of guys n grls arguing n bitching abt 1anothr. where has d music gone? ,0,0
0,1468350806,Tue Apr 07 01:08:13 PDT 2009,NO_QUERY,Taylerose,@x0mrsjoejonas im okay.. Im just really really missing my best friend ,0,0
4,2191449767,Tue Jun 16 05:18:01 PDT 2009,NO_QUERY,juniperus,"@junomagic coffee is ALWAYS a good idea, imo ",4,1
4,2192720172,Tue Jun 16 07:27:11 PDT 2009,NO_QUERY,bellab12,@glossmenagerie Gotta look out for our sisters having a bad day! ,4,1
0,1468431486,Tue Apr 07 01:37:41 PDT 2009,NO_QUERY,saramohr,..... Oh and my agents had me booked out the wrong days.  X1000000,0,0
4,2192375508,Tue Jun 16 06:56:41 PDT 2009,NO_QUERY,sachiotaku,Thanks for the add @eiram03  http://plurk.com/p/11dl55,4,1
0,1467946749,Mon Apr 06 22:56:36 PDT 2009,NO_QUERY,dreaaa,@HumanOpium pretty much just scary for me ,0,0
4,2192143998,Tue Jun 16 06:34:48 PDT 2009,NO_QUERY,Bethany26,Good morning little star on my shoulder! I thought it would hurt cause I sleep on that side but nope! ,4,1
4,2193124364,Tue Jun 16 08:01:49 PDT 2009,NO_QUERY,scottpoh,@jeremewong this was where i stayed previously. the homepage is a wallpaper itself  http://www.kandooma-maldives.com/,4,1
0,1469236472,Tue Apr 07 05:42:47 PDT 2009,NO_QUERY,simonlhill,@evarley I think it's Mac only. Sorry ,0,0
0,1467896778,Mon Apr 06 22:42:28 PDT 2009,NO_QUERY,hellostaci,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. ,0,0
0,1468598987,Tue Apr 07 02:38:48 PDT 2009,NO_QUERY,RockChick182,My best friend Amy is coming round today to i've got to clean the house  and i've got to find my amp cable,0,0
0,1468202315,Tue Apr 07 00:16:17 PDT 2009,NO_QUERY,Lis311,"@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments ",0,0
4,2193402524,Tue Jun 16 08:24:37 PDT 2009,NO_QUERY,Taji87,@djcapone ur welcome ,4,1
4,2191651208,Tue Jun 16 05:42:34 PDT 2009,NO_QUERY,Paperbrainz,My skin itches in time. Skin centre tml ,4,1
4,2193575004,Tue Jun 16 08:38:38 PDT 2009,NO_QUERY,say_my_name_too,@say_my_name TRAITOR!!!! love you ,4,1
4,2191883304,Tue Jun 16 06:08:18 PDT 2009,NO_QUERY,nattezer22,@TheRealJordin hey! ,4,1
4,2193221011,Tue Jun 16 08:09:41 PDT 2009,NO_QUERY,barbmanning,@MikeDriehorst  Hey us locals have to stick together ,4,1
4,2193105071,Tue Jun 16 08:00:16 PDT 2009,NO_QUERY,sonyabrowder,"@bridgetdill Been there many a day with Matt.  He'll play in any temp &amp; thinks it's fun for me to drive him around!  Fun 4 who, I ask? ",4,1
0,1469662256,Tue Apr 07 07:03:02 PDT 2009,NO_QUERY,fidfetish,Wow...perhaps beach front property in Costa Rica's a little out of my league $$$ ,0,0
4,2192336508,Tue Jun 16 06:53:00 PDT 2009,NO_QUERY,joenica_danger,okay . done chatting. coz` im really tired already. tomorrow is one of the biggest day for me ! its JUNE 17 ! i LOVE YOU NiNOMiYA !! ,4,1
0,1468023868,Mon Apr 06 23:18:48 PDT 2009,NO_QUERY,ChrisMoody,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually ",0,0
0,1548517459,Fri Apr 17 21:10:28 PDT 2009,NO_QUERY,cancerlost,@SelfSymmetry I dont think so ,0,0
0,1469809713,Tue Apr 07 07:29:06 PDT 2009,NO_QUERY,vncaicedo,@cventooraa they were amazing!!! im sad i didnt get to give u or number 5(who was killin it!!!) a huge hug ,0,0
4,2192358338,Tue Jun 16 06:55:03 PDT 2009,NO_QUERY,gerpolian,listening to Coldplay just to piss @greatcollapso off ,4,1
4,2192204634,Tue Jun 16 06:40:43 PDT 2009,NO_QUERY,brandonian05,@shootingstar825 mmm sounds so wonderful baby  i would leave work in a heart beat hehe,4,1
0,1468818407,Tue Apr 07 03:53:51 PDT 2009,NO_QUERY,nezzle,Feeling really crappy about an overdue assignment.  Completely mucked up another assignment and left this one too late.,0,0
4,2193501461,Tue Jun 16 08:32:38 PDT 2009,NO_QUERY,boogymonster,your right... ,4,1
0,1469974866,Tue Apr 07 07:58:45 PDT 2009,NO_QUERY,emmakid,@hubbit would they exclude Rufus 'cos of his orientation? ,0,0
4,2193552370,Tue Jun 16 08:36:46 PDT 2009,NO_QUERY,omgitsafox,@Common_Pigeon You're quite welcome. ,4,1
4,2191700565,Tue Jun 16 05:48:23 PDT 2009,NO_QUERY,jessiejawanda,@owlcity come visit nova soctia! ,4,1
0,1469441807,Tue Apr 07 06:23:38 PDT 2009,NO_QUERY,WIBNetworking,"@TheOddSparrow Bummer, says page doesn't exist ",0,0
4,2193220440,Tue Jun 16 08:09:38 PDT 2009,NO_QUERY,hearyousay,"@messicars YEAH LAH IT'S ALL OF YOU  &amp; WHY IS IT GOOD, IT MEANS IM GG T HAVE TO EAT MORE AND SPEND MORE AND GROW FAT?!",4,1
0,1469533398,Tue Apr 07 06:40:12 PDT 2009,NO_QUERY,athanae,aww so jealous...we have no milo  @audrey_s2,0,0
4,2191846582,Tue Jun 16 06:04:30 PDT 2009,NO_QUERY,LucyMadonna,Why am I up?!?!? I have alot of shopping to do! ,4,1
4,2192123559,Tue Jun 16 06:32:47 PDT 2009,NO_QUERY,webdesigngirl,listening to the veronicas to cheer myself up... managing to resist the urge to do some girly headbanging in the office... ,4,1
4,2193222266,Tue Jun 16 08:09:47 PDT 2009,NO_QUERY,FunkDr,"@bananza Either way, looking good! ",4,1
4,2192378430,Tue Jun 16 06:56:58 PDT 2009,NO_QUERY,KysonX3,@TimCAD You should've done it! ,4,1
0,1467985031,Mon Apr 06 23:07:21 PDT 2009,NO_QUERY,Lydisquidie,wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  ),0,0
4,2192123612,Tue Jun 16 06:32:48 PDT 2009,NO_QUERY,mieldavon,"My neck hurts and I need rest. Will prepare stuff for tomorrow's meeting in the morning. TTFN, Tweet-heads ",4,1
0,1468708024,Tue Apr 07 03:17:18 PDT 2009,NO_QUERY,xedays,"@jeorgina Aww, Georgie!  Those boots sound killer though. XD",0,0
0,1467859408,Mon Apr 06 22:32:28 PDT 2009,NO_QUERY,CaddyStage,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people,0,0
0,1467981326,Mon Apr 06 23:06:17 PDT 2009,NO_QUERY,KatieJonas3000,"wants her step brother home  im so worried, you dont even know. i hope he knows how much i care for him...",0,0
4,2191769996,Tue Jun 16 05:56:21 PDT 2009,NO_QUERY,lollwa,Toomiii&gt;&gt;I &lt;3 u No song ,4,1
0,1469980960,Tue Apr 07 07:59:50 PDT 2009,NO_QUERY,Monica_777,trying to do my 1st twitpic but my phone is not cooperating! ,0,0
4,2192335637,Tue Jun 16 06:52:55 PDT 2009,NO_QUERY,H22Prelude,@WasBornBlonde hot and humid like usual in ttown ,4,1
0,1468100148,Mon Apr 06 23:42:49 PDT 2009,NO_QUERY,choclatdrop404,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby ,0,0
4,2191715500,Tue Jun 16 05:50:09 PDT 2009,NO_QUERY,x33ieroNINJA,"@stfumichelle 1.) YES I AM, GO BURN  2.) no, no i am not &amp;3.) IM FAMOUS COZ I FUCKED YOUR BOYFRANNN! [a.k.a mattg00d] DIGITALIMPREGNATION!",4,1
0,1468675355,Tue Apr 07 03:05:57 PDT 2009,NO_QUERY,changdice,(yay! SJ will be on come to play. Kibum is of course missing and so is Teuk  ),0,0
4,2191374040,Tue Jun 16 05:08:24 PDT 2009,NO_QUERY,AnnieDAFG,@DavidArchie Did you get some sleep? And did you catch Cookie on Larry King last night? He said such nice things about you!  I love him.,4,1
4,2192123142,Tue Jun 16 06:32:45 PDT 2009,NO_QUERY,sabrakadabra,...and i dont mind  thanks real kelly!,4,1
0,1469369241,Tue Apr 07 06:09:55 PDT 2009,NO_QUERY,ojim,In another boring meeting ,0,0
0,1469219079,Tue Apr 07 05:39:05 PDT 2009,NO_QUERY,gingerrose22,"Woke up to the sound of scraping frost off of a car windshield  work, then 4 page play review....oh today is not looking fun",0,0
0,1468396478,Tue Apr 07 01:24:55 PDT 2009,NO_QUERY,spaced,Had too much fun last night- paying for it now... going to go and fry an egg ,0,0
4,2192654357,Tue Jun 16 07:21:23 PDT 2009,NO_QUERY,autojoy,"@jabberworks You too, I was glad to catch you on the corner, if briefly! Ah, maybe it was best the photo was blurry, haha! ",4,1
0,1469617675,Tue Apr 07 06:55:10 PDT 2009,NO_QUERY,mimicheals,Feeling yucky this morning.  My head is killing me still... its been four days.  ,0,0
4,2193278097,Tue Jun 16 08:14:23 PDT 2009,NO_QUERY,DomDanea,This one is for DJ: I could spend all day at OG with you ,4,1
4,2192583955,Tue Jun 16 07:15:11 PDT 2009,NO_QUERY,mayax01,"...and somewhere in there... getting &quot;lvatt.&quot; lines, vines, and trying times.- Jonas Brothers// YOU should too! ",4,1
0,1470156969,Tue Apr 07 08:31:04 PDT 2009,NO_QUERY,ashley_roxanne,waiting for the bus. work till 9 ,0,0
4,2192938618,Tue Jun 16 07:46:08 PDT 2009,NO_QUERY,smaayyy,2 exams to go... No more Rs!! ,4,1
0,1468747829,Tue Apr 07 03:31:02 PDT 2009,NO_QUERY,leagian,"@ginoboi  oh..i HATE you for getting to watch Slumdog this early  me, i have to wait for the actual day it's coming out ",0,0
4,2192860331,Tue Jun 16 07:39:23 PDT 2009,NO_QUERY,direct,@elbeardo got your message... check your DM's... ,4,1
0,1468357020,Tue Apr 07 01:10:29 PDT 2009,NO_QUERY,Chelsicka,I wish this was easier. Or that you got the hint. booooo ,0,0
0,1470056169,Tue Apr 07 08:13:00 PDT 2009,NO_QUERY,jam_ie,Ouch. Still hurts. ,0,0
4,2191666467,Tue Jun 16 05:44:22 PDT 2009,NO_QUERY,desireemfox,@Shantasticlea Yay! You are on twitter now ,4,1
0,1468338403,Tue Apr 07 01:03:44 PDT 2009,NO_QUERY,gazman193,I think I should not use twitter as I offend people unintentionally ,0,0
0,1468075470,Mon Apr 06 23:34:49 PDT 2009,NO_QUERY,natdigsyou,@paulieseow hahahahahah i can easily make ice milo but its just not the same ,0,0
4,2192293167,Tue Jun 16 06:48:56 PDT 2009,NO_QUERY,BZB,"Hoping I won the $40m in tonight's Lotto. If I did, you are all invited to the celebration ",4,1
0,1467992251,Mon Apr 06 23:09:27 PDT 2009,NO_QUERY,peaceandlove7,gross i have a pimple ,0,0
4,2192769338,Tue Jun 16 07:31:24 PDT 2009,NO_QUERY,deftangel,In addition I still say we should have settled this over Halo 3 ,4,1
0,1468898359,Tue Apr 07 04:18:11 PDT 2009,NO_QUERY,xtriKARAtopsx,@kristinabitch I can't believe shes going to be gone in less than 24 hours. I'm going to miss her so much. ,0,0
4,2192516997,Tue Jun 16 07:09:16 PDT 2009,NO_QUERY,tootsieroll96,I just want to let everybody know that I am not on sides ! ,4,1
4,2192560080,Tue Jun 16 07:13:02 PDT 2009,NO_QUERY,prankster163,playing poker on facebook ,4,1
4,2191980984,Tue Jun 16 06:18:26 PDT 2009,NO_QUERY,aimeeZing2319,going to the beach for chelsey's birthday. ,4,1
4,2192377622,Tue Jun 16 06:56:53 PDT 2009,NO_QUERY,timbond,@tobyclick :-D  Thank you very much  ,4,1
4,2192374715,Tue Jun 16 06:56:36 PDT 2009,NO_QUERY,Riti25,@s4sukhdeep dude you're forgetting Dev.D - 18 songs in total &amp; all of them - awesomeness!!  ,4,1
0,1470128058,Tue Apr 07 08:25:55 PDT 2009,NO_QUERY,aparna_a,I hope i reach home before ajeesh sings is super singer. Missed y'day's episode. Heard he sang really well! ,0,0
0,1468363386,Tue Apr 07 01:12:49 PDT 2009,NO_QUERY,chrismevans,Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic ,0,0
0,1550682303,Sat Apr 18 06:55:54 PDT 2009,NO_QUERY,Logansmummy,peters back from work ill ,0,0
4,2191772595,Tue Jun 16 05:56:38 PDT 2009,NO_QUERY,bobsonsirjonny,@mikos my mate @axemanbob did the same. He's a hackintosh geek - so if you need any advice follow him. Writes a good blog too ,4,1
4,2193577641,Tue Jun 16 08:38:51 PDT 2009,NO_QUERY,Pixgremlin,@naijagal You just HAD to throw that in. Tell her that I say thanks for the eye contact at her Brixton gig. managed to get a shot! ,4,1
0,1468254538,Tue Apr 07 00:34:09 PDT 2009,NO_QUERY,chrisdahl,boxee now has Pandora. Useless to me here in Oz. Boo hoo ,0,0
0,1468055249,Mon Apr 06 23:28:38 PDT 2009,NO_QUERY,livvy22,@dweeman why aren't you a happy camper? ,0,0
4,2192769023,Tue Jun 16 07:31:22 PDT 2009,NO_QUERY,keepitfierce,@Boyislost decided to follow the other faithful followers of @dmakron  yay for new tweets!,4,1
4,2192377080,Tue Jun 16 06:56:50 PDT 2009,NO_QUERY,no5robsta,@EleanorDanger Christ... the first affordable half decent flats I seen in years... new floors and kitchen = top pad! ,4,1
4,2192744826,Tue Jun 16 07:29:21 PDT 2009,NO_QUERY,SaraAngelica,is goin to Six Flags over here  all day,4,1
0,1469588228,Tue Apr 07 06:49:58 PDT 2009,NO_QUERY,lee_robson,@laurencetimms Argos was disturbingly uneventful. I'm disappointed. ,0,0
0,1550707450,Sat Apr 18 07:00:49 PDT 2009,NO_QUERY,allisonlynn13,"Enjoyed This Is Project last night, mixer later tonight...then studying for finals tomorrow. ",0,0
4,2193181581,Tue Jun 16 08:06:26 PDT 2009,NO_QUERY,boston61781,@Just_angie love that song  Cassie&lt;3,4,1
4,2191550180,Tue Jun 16 05:30:28 PDT 2009,NO_QUERY,mmmSarah,@DreddPirateRob Hi! Welcome to Twitter! Now we're both twits..or is that twats? lol! Have fun at work! ,4,1
0,1469317770,Tue Apr 07 05:59:56 PDT 2009,NO_QUERY,HerrWulf,"@Keilantra it's not bad, it's just slower then USB should be. either way you still need a USB drive to skypes ",0,0
0,1468099707,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,Wyldceltic1,"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode ",0,0
4,2191371476,Tue Jun 16 05:08:04 PDT 2009,NO_QUERY,ChenBenShoshan,http://twitpic.com/7jcnr - My way too organized lunch  i'm lovin' it!!,4,1
0,1468454068,Tue Apr 07 01:46:06 PDT 2009,NO_QUERY,phaerie,it still hurts ,0,0
0,1469555817,Tue Apr 07 06:44:12 PDT 2009,NO_QUERY,da_ewok,@yvonnert don't know  - I would suggest US$ -the site itself is registered in europe somewhere - but is not EU$ - so US$ would be my guess,0,0
0,1548498391,Fri Apr 17 21:07:13 PDT 2009,NO_QUERY,mamuski,@derekma actually - i sold it years ago  maybe THAT&quot;s WHY!,0,0
4,2191772129,Tue Jun 16 05:56:35 PDT 2009,NO_QUERY,enzo_tedeschi,"@wheresclark Mate, I have had it for YEARS! Maybe 20?! A friend was talking about the song so I dug it up  It says &quot;Limited Slime Edition&quot;",4,1
0,1468599415,Tue Apr 07 02:38:58 PDT 2009,NO_QUERY,ednaiscool51,ednaiscool51 is up again yay! but all my videos are gone ,0,0
4,2193525790,Tue Jun 16 08:34:36 PDT 2009,NO_QUERY,KHarrington87,Off to work... but thanks to Wendy I'm done early today! Maybe an afternoon run in the sunshine ,4,1
0,1548772875,Fri Apr 17 21:56:06 PDT 2009,NO_QUERY,icebrat515,"@perezhilton I'm so sad u feel that way!  I hope u meet him afterwards, he's totally awesome and nice",0,0
0,1469844554,Tue Apr 07 07:35:10 PDT 2009,NO_QUERY,MajesticFlame,Well I did take a personal day today. Hurts really bad when I cough and I cough a lot less when I am not moving. ,0,0
4,2191600007,Tue Jun 16 05:36:30 PDT 2009,NO_QUERY,nicole85,@zelciia hehe.. the smell of durians make my mouth water. Aunt bought it from M'sia and passed it to us. ,4,1
0,1469107148,Tue Apr 07 05:13:48 PDT 2009,NO_QUERY,VannahVonSally,I am about to slap Pops' negative gravity around him for causing him to fall again. ,0,0
0,1468467768,Tue Apr 07 01:51:05 PDT 2009,NO_QUERY,Panda_s1,"Valium, I needz it ",0,0
4,2191580149,Tue Jun 16 05:34:08 PDT 2009,NO_QUERY,MiamiMonica,@mzlani125 Thankss! ,4,1
4,2191550571,Tue Jun 16 05:30:31 PDT 2009,NO_QUERY,BabyVanessa093,And remeber vote for VANESSA AND ZAC !! AND MILEY AND JB'S !! ,4,1
0,1469105017,Tue Apr 07 05:13:17 PDT 2009,NO_QUERY,queenzulu,Eight hours. 1500 words. Lucy happily reparked. Brain composed largely of mush. Beginning to freak out about Thursday while it's Tuesday. ,0,0
0,1468794147,Tue Apr 07 03:46:12 PDT 2009,NO_QUERY,sleebee123,@miraget  ...I just did laundry!   But now it's 7am.  Lame ,0,0
4,2193579477,Tue Jun 16 08:39:00 PDT 2009,NO_QUERY,ChloeAmisha,@SCOOBY_GRITBOYS ,4,1
0,1469123761,Tue Apr 07 05:17:46 PDT 2009,NO_QUERY,jessicalarosa,Brrrr...it's cold ,0,0
0,1548549000,Fri Apr 17 21:15:49 PDT 2009,NO_QUERY,katekillet,"@kestagg I had tickets an everything. Improv nationals ended up being the same week though  I think they are still on ebay, didn't sell",0,0
0,1468003025,Mon Apr 06 23:12:31 PDT 2009,NO_QUERY,pinkflamingo9,i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!,0,0
0,1548307011,Fri Apr 17 20:35:40 PDT 2009,NO_QUERY,TheHushiePatrol,Everyone wants froyo tonight too... so I has to wait on this long line ,0,0
4,2191390110,Tue Jun 16 05:10:25 PDT 2009,NO_QUERY,TaintedWings,on my way 2 skool  class started 2day,4,1
0,1469223146,Tue Apr 07 05:39:59 PDT 2009,NO_QUERY,gracelessbeauty,@MaryBethune I'm great thanks! Ugh! I have school today. ,0,0
0,1467930699,Mon Apr 06 22:51:59 PDT 2009,NO_QUERY,glorysevenfold,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!,0,0
0,1469044701,Tue Apr 07 04:58:32 PDT 2009,NO_QUERY,slamma,is home from Sydney but didn't bring back any doughnuts ,0,0
4,2191566247,Tue Jun 16 05:32:25 PDT 2009,NO_QUERY,ChaChaBaby21,Too tired to think... going to take a nap ,4,1
0,1468735181,Tue Apr 07 03:26:46 PDT 2009,NO_QUERY,redsheep,@mikefoong Too troublesome to have two Twitter accounts. ,0,0
0,1469270647,Tue Apr 07 05:50:06 PDT 2009,NO_QUERY,enigmatictiger2,Going through the motions when I just want to go right back to bed. ,0,0
